blueTeamTotalGold,redTeamTotalGold,blueWin
30499,27702,1
27909,31325,0
24329,26359,0
34230,26056,1
30207,34996,0
24169,29916,1
28734,26104,1
34841,29219,1
26961,27277,1
29208,29065,0
24298,33012,0
26310,29318,0
26724,29715,0
26336,28532,1
26716,27033,1
26168,27633,0
29296,24302,1
28281,27271,1
30373,26996,1
28926,29557,0
28438,27866,1
24979,28217,1
27314,29571,0
30254,26253,1
20244,32805,0
24378,25894,0
32150,25059,1
29884,24466,1
24594,27008,0
31911,26339,1
21575,28338,0
27599,23338,1
28395,30009,0
25739,33651,0
28371,27675,0
29113,28216,1
27023,27678,0
28453,27787,0
29288,27706,1
26457,27010,1
27790,29601,0
27103,28322,0
26683,28181,1
25631,28859,0
29458,26039,1
26732,30551,0
26061,27433,0
26283,28778,0
30633,24096,1
26923,30817,0
28263,25948,1
26297,29257,0
27734,30946,0
27361,26672,1
27085,29940,0
27908,26869,1
26523,26342,1
26846,26622,1
21339,28837,0
26646,25669,1
29401,28940,0
23453,27958,1
26654,25847,1
29472,29311,0
29859,29300,0
26446,27753,1
28950,26466,0
26214,32189,0
28222,24089,1
23871,24259,1
27365,27723,0
25115,31930,1
24790,30572,0
27269,27917,1
27093,27642,0
28334,26319,1
27139,25917,1
24825,25445,0
22715,29634,0
27821,28852,0
26399,32727,0
25911,26107,0
27840,27028,0
23704,22470,1
26817,28693,0
22225,30418,0
23415,29901,0
27681,30484,1
30091,31034,1
31466,23652,1
27987,23694,1
26145,25033,1
27312,27398,0
27528,24850,1
28551,22971,0
27703,29918,0
24797,28645,1
30088,27212,0
28474,23271,0
29451,25077,1
25589,25674,0
28043,23281,1
31668,28147,1
25452,29401,0
28976,23860,1
28029,30242,1
22752,28007,0
24248,30321,0
32940,25239,1
30579,29241,1
31649,23802,0
29131,22976,1
26474,27526,0
30607,26180,1
23895,32778,0
36211,22646,1
30589,28020,1
27240,27089,1
32084,21890,1
27153,30087,0
24362,34445,0
23375,24545,1
31731,27329,1
27048,25901,1
25723,26301,1
31983,24679,1
27961,24260,1
26990,25776,0
26211,28432,0
26598,26631,0
33430,28459,0
27834,23894,1
25680,26331,0
28606,29478,0
26188,23601,1
30434,25710,1
30352,28190,1
27764,30321,0
27695,25674,1
24700,22053,1
29558,26491,1
24346,24503,1
23878,29115,0
24398,27941,0
30697,25406,1
25813,26125,1
26566,29287,0
25525,22850,1
22892,30777,0
24730,28878,0
22182,33427,0
24178,26823,0
30470,26105,1
24799,30278,0
26518,26317,0
23168,29883,1
26420,27221,0
26493,27463,0
30293,25309,0
25550,29634,0
32855,28265,1
29808,25497,1
28629,23707,0
23503,30021,0
28926,27570,0
30224,24133,1
24689,31567,1
29367,28231,1
30975,26142,1
25935,27988,1
27928,28923,0
28428,26337,0
24247,31515,0
23190,30008,0
22415,30058,0
23157,28557,0
29481,29519,1
28303,29050,0
25879,27549,0
27648,28868,1
26971,26867,1
23767,29316,0
28657,23442,1
23458,26150,0
31678,26071,0
28748,29161,0
25703,26761,0
29780,28988,1
28269,26896,1
26176,31131,0
25955,27557,0
27674,32161,0
28479,24812,1
30489,25605,1
28688,29375,1
27027,27735,1
26578,25670,0
21881,29441,0
29718,27337,0
28263,26790,1
31749,26389,1
24692,26703,1
23091,35527,0
24472,32115,0
33646,28465,1
26789,25838,0
31970,21532,1
31945,24152,1
28028,30349,0
30959,24099,1
25509,27252,1
27687,29811,1
31004,24348,1
28694,25833,1
23587,28015,0
23130,25941,0
24772,26704,1
22467,26222,0
26609,30868,0
25996,27400,1
30097,21699,1
26493,25921,0
29204,23599,1
29291,26319,1
27699,25599,0
25005,26349,0
27136,26961,0
25921,26315,0
31692,28263,1
26434,29547,1
23855,25359,1
32067,27031,1
29225,26477,1
25394,24772,0
28023,29849,1
26598,30813,0
22830,28147,1
26682,31732,0
27108,30146,1
29014,29760,1
30136,25544,1
24872,28798,0
23037,32535,0
29578,29855,1
29102,28999,1
29251,26798,0
24079,25736,0
27350,32076,1
28627,26623,1
25548,25079,1
31742,29140,1
29712,26223,1
27369,28677,0
28997,26601,1
26520,26196,0
26674,26647,1
28165,28748,1
26461,27398,1
28590,26309,1
27435,29302,0
27818,24852,0
24240,26971,0
29532,25613,1
28076,27159,1
27626,24665,1
25371,26801,0
25991,26608,1
25089,29260,0
26520,29227,1
30784,20897,1
28195,32037,0
30130,27774,1
34428,26191,1
30208,26334,1
25035,28806,0
29027,27428,0
27214,28218,1
30424,22603,1
25277,27582,1
33189,23672,1
26932,27527,0
28529,24767,1
25772,27519,0
26177,27890,0
26297,27146,0
28157,26661,1
24338,25972,0
28622,27277,1
27986,33038,0
32231,24727,1
24679,28600,1
25138,31027,0
31283,29291,1
33074,27598,1
28071,29357,0
30622,19467,1
30735,29200,0
25815,27125,0
26039,31490,0
28232,24544,0
28433,31473,0
28965,28004,1
31082,23203,1
25377,30067,0
27754,26699,0
31165,28373,1
31214,23275,1
26845,27215,1
26063,32008,0
22318,28798,0
26414,27037,1
27568,30527,1
25083,28179,1
21483,32624,0
28291,31284,0
26500,28659,0
25608,24816,1
26618,29682,0
27639,31118,0
27828,27873,1
27620,26800,1
25653,26293,0
24495,32840,0
27546,23727,1
23809,26868,0
26526,26793,0
27862,27396,1
28646,27318,0
27363,26248,1
26884,29063,0
27951,24234,1
28791,24476,1
31912,24700,1
28894,27713,0
30427,27873,0
27977,23424,1
25321,27998,0
29049,25393,1
26883,24203,1
26080,30091,0
27335,26325,1
25847,31218,0
23903,29977,0
24779,24604,1
28608,28610,0
29880,24593,1
26757,26544,0
27349,25346,0
23885,33088,0
26320,28064,1
25604,24698,1
23487,30789,1
27203,29856,1
23762,25039,0
29505,28635,1
24127,29688,0
29027,26854,1
27091,25249,1
27644,25968,1
26987,26753,0
25010,25848,0
28169,25310,1
27462,25060,1
28729,28967,1
29905,28384,1
30307,26854,0
33759,27728,1
27093,28535,1
21916,32524,0
25888,25051,1
26077,27867,1
25809,25639,0
26743,27148,0
37628,31093,1
24968,30509,1
23476,25554,0
27575,27271,0
28549,25568,1
24329,28558,0
25928,27339,1
27585,27871,1
27221,29941,0
29316,24794,1
31607,23066,1
26509,25641,1
29532,25703,1
24438,29144,0
25608,30645,0
22777,28212,1
26633,25916,0
29069,21630,1
25552,27624,0
23324,28010,0
28199,29895,1
26485,27710,0
24553,29596,0
30801,26302,0
26389,26239,1
28151,24218,1
22237,30754,0
26174,25587,1
26468,27558,1
31808,25549,1
21459,27188,0
30077,28647,1
32453,25167,1
31254,28543,1
31419,27797,1
25709,29625,0
30160,25694,1
27690,27609,1
28700,32062,0
31265,32121,0
26053,27928,0
29974,28034,0
26839,30454,0
27559,25142,1
32597,29965,1
29115,28288,1
29995,29835,1
30053,24654,1
30481,28371,0
29911,29521,1
28136,31505,0
25758,26618,0
24706,27772,0
31170,23378,1
32365,22613,1
25225,32035,0
27552,27089,0
28747,28016,0
26760,27416,0
29374,24601,1
24805,27317,0
26922,27582,1
33889,22458,1
29354,26102,0
29962,27808,0
32210,26181,1
23651,27528,0
29612,28380,1
27571,28754,1
30868,27672,0
22411,36027,0
26172,30188,0
26722,27193,0
30018,23134,1
25963,28183,1
30634,30299,0
23861,30810,0
31294,26243,1
29094,31627,0
29000,29107,1
31280,27175,1
25870,26256,0
24205,27880,0
23311,30440,0
24947,25681,0
30158,24416,1
29354,26430,1
28609,25055,1
26481,26167,0
31132,29225,1
28283,25970,1
27823,29367,0
29641,29915,0
29940,29808,1
29487,26919,1
25437,27067,1
27567,26916,0
27316,30032,0
27309,24960,1
22197,26806,0
29971,26159,1
24371,33175,0
28984,23855,1
24963,26883,1
28867,25331,0
31082,27246,0
23756,25477,1
26563,27266,0
27074,28993,1
26164,27358,1
25833,26953,1
23415,23769,0
29678,26494,0
25014,29729,0
24188,29650,0
23929,20987,1
25718,27878,0
26836,25630,1
26361,26507,0
28662,26280,1
24158,29875,0
25695,31882,1
27367,27229,0
27197,34493,0
31565,28745,1
29784,25237,1
26221,25320,1
29972,25141,1
27784,28354,0
33404,25803,1
24515,29493,0
26671,25574,0
26587,27389,0
26132,22121,0
32092,24534,1
31273,19807,1
27142,23190,1
30043,28383,1
30896,30539,0
22204,25667,0
30050,27654,1
25878,27779,1
24986,30887,0
26901,29304,1
27892,27774,1
32198,23119,1
26765,25310,1
28689,27325,0
28550,27452,1
28951,26304,1
25832,29764,0
25579,28390,1
28710,27051,0
29985,29660,0
28921,27688,1
32396,25247,0
25128,25664,0
25283,27007,0
30987,24994,1
28317,23967,0
23898,30385,0
33022,27122,1
27430,32765,0
23949,25209,0
22605,30307,0
26750,27768,0
28003,24407,1
24080,25413,0
23640,26505,0
27902,25798,1
31910,23074,1
25512,26025,1
26927,28916,0
30080,24293,1
28957,27964,1
32719,27768,1
25702,26317,1
29613,25776,1
26547,26398,1
23970,32660,0
28259,28946,0
25935,28751,0
28133,29430,1
26983,26517,0
24607,30171,0
33543,30670,1
22915,30323,0
27684,25952,1
26374,28041,1
22900,29136,0
26593,27577,0
27706,26422,1
28445,28183,1
28035,24227,1
25331,32355,1
32391,26958,1
24996,27441,0
27624,28603,1
26739,29560,0
32102,27483,1
28506,30525,1
26648,29234,0
28127,26443,0
25865,26935,0
29869,26939,1
28102,27555,0
23183,28830,0
29504,24301,1
30910,27535,0
29880,23141,1
30654,27331,0
28115,29962,0
23317,34296,0
26729,24499,1
28687,27853,1
27025,30717,0
28259,27605,0
23096,24526,1
26972,25524,1
25739,28168,1
24040,30462,0
28801,29140,0
25727,22303,0
29566,30878,0
23992,25983,1
24258,26686,1
28936,32389,1
23504,25094,0
26911,25631,1
29932,29638,0
28298,31857,0
27427,29671,0
22900,26902,0
23209,34512,0
22464,25674,0
29303,28501,0
25547,29445,0
29263,26180,1
28773,25371,1
25135,28717,0
27189,27040,1
22647,28617,0
24090,26489,0
27651,28463,1
29599,28707,1
26368,26991,0
25038,26590,1
25590,27898,1
26417,31392,0
26709,31612,0
22645,32925,0
24183,27036,0
34897,25270,1
29162,27924,1
22979,33650,0
24804,28469,0
27765,23120,1
28907,24114,1
27629,26562,0
24543,26042,1
29011,27872,0
30081,25958,1
22054,26493,0
28769,22945,1
27036,27113,0
29754,24177,0
25189,24697,1
28485,26930,1
31001,27075,1
26336,26826,0
23654,28985,0
25308,25949,0
25053,27710,0
28362,23707,1
26756,25847,0
25486,28857,0
26022,26120,0
25978,28907,0
26332,27139,0
27054,29759,0
23425,24094,1
25017,22515,1
26262,31025,0
24570,30598,0
27298,28014,1
26053,25710,0
30325,28182,0
28233,25476,0
29696,25976,0
23969,29531,0
25398,29418,0
25332,26382,1
28637,27958,1
28431,24302,1
26152,25852,0
26385,27673,0
28293,27542,0
26387,26685,0
24769,31452,0
27667,26408,1
26960,25365,0
25326,27865,1
30467,27919,0
30238,28098,1
23119,28506,1
27847,31290,0
29220,25002,1
28289,31303,0
23022,28021,0
27666,29929,0
26065,24691,0
30128,25241,1
24378,28687,0
30255,27542,1
28003,29346,0
31820,28606,0
30037,24273,1
27805,24846,1
25518,30150,0
28595,25182,1
31636,23741,1
28057,29941,1
22080,27585,0
33863,28746,1
30521,23581,1
23380,30117,0
27196,23851,1
30530,26226,1
30977,28959,0
27688,30904,0
29228,24345,1
27343,24484,1
27550,27147,1
30065,34441,0
31370,25331,1
22355,28605,0
25530,28007,0
29887,24962,1
24304,26190,0
28688,28243,0
26116,29124,0
30500,31077,0
25540,24084,1
27107,29858,0
28166,28402,1
24056,26031,1
24662,24705,1
28809,29895,1
26819,29137,0
24724,28910,0
33407,25408,1
30570,24571,1
28067,27692,1
21250,34514,0
30279,24963,1
23861,26158,0
28253,30437,0
25967,29134,0
27072,30514,0
33311,25565,1
27357,25244,1
27620,24664,1
26759,23640,1
28392,25331,1
26581,26167,0
26283,30679,1
29844,24085,1
23646,24954,0
27358,28341,0
25764,26628,0
25162,27079,0
31644,26764,1
25495,28636,1
25794,24372,1
26654,28696,0
22765,27966,0
26392,25791,1
25548,27340,1
27350,25648,1
26622,31191,0
29616,25996,1
21980,28146,0
27600,29359,1
26653,27802,0
28244,26126,0
26543,28140,0
24580,26951,0
29581,26514,1
24378,30950,0
26127,28479,1
27433,25139,1
28702,26552,1
29143,25901,1
29277,23060,1
28599,30473,1
28275,25136,0
29318,28897,0
29532,24079,1
30964,29100,1
30439,31851,0
27494,26282,1
30060,24294,1
27953,26624,0
25868,26639,0
30675,26485,0
24398,29065,1
27949,28175,1
23908,28652,1
26017,27196,0
26361,31376,0
24722,23981,0
24249,24491,0
30085,23907,1
28211,22473,1
27588,26673,1
29460,29749,0
26698,27057,1
23833,28632,0
34366,29651,0
28032,24227,1
24131,31694,0
24173,27495,0
23407,30639,0
26359,32591,0
23697,27052,0
27258,26514,0
26273,27789,1
22350,28496,0
27523,25955,0
26572,25681,0
31556,28794,1
29391,27394,0
23677,24614,0
25572,25439,1
25621,24333,0
24177,25587,1
32731,21719,1
25316,28950,0
29858,23224,1
31088,32168,0
32653,23052,1
25451,27219,1
33282,31408,0
27054,27079,0
31476,31056,1
26273,31591,0
27650,27077,1
27475,27233,1
28457,25032,1
28998,25763,0
31719,28294,0
27302,25180,1
32765,26683,1
31773,26621,1
30434,24846,0
29462,27358,1
27086,26877,0
26104,26352,0
25116,28745,0
25959,30101,0
27460,25815,1
31516,29583,1
24744,32794,0
27464,25598,1
24329,30544,0
26340,27238,1
28005,25755,1
27700,26977,0
24995,30674,0
22685,26306,1
27518,27950,0
27530,28710,1
26759,30331,0
24264,28340,0
24052,31118,0
28735,27036,0
31191,25913,1
31231,25383,1
23631,31039,0
25943,28498,1
25023,28237,0
22724,31308,0
27675,27579,1
29428,25670,1
27262,28955,0
29714,28701,1
24148,29311,0
25645,28813,0
31402,28383,1
26032,27900,0
25313,27946,0
22885,27264,1
29897,32150,0
26977,33117,1
28505,29561,0
28563,21950,1
28363,32127,0
27169,26913,0
24953,28223,0
26452,28072,0
26896,27825,0
25449,27616,1
27012,33228,0
24337,32237,0
27362,34233,0
29231,29679,0
22095,32759,0
33121,25922,0
29413,22565,1
28855,26437,1
27460,25389,1
30198,24055,1
27213,23555,1
28367,24443,1
25464,22861,1
28295,28623,0
30301,30293,1
25595,29156,0
23691,26614,0
29760,24932,1
27611,32393,1
35293,21713,1
22000,28482,0
24115,27925,0
24271,29378,0
30053,27233,1
29519,28617,1
23526,27971,0
31960,23570,1
27024,32076,1
30297,26982,0
30624,23412,1
26354,22371,1
28199,26742,1
27436,28574,0
26737,27126,1
28199,24671,1
27138,25779,1
22626,30119,0
28707,28110,1
27166,30735,0
29465,26159,1
26578,28687,0
25463,27059,1
28174,32009,0
28731,26594,1
24570,24454,1
22221,30710,0
26180,23022,0
26147,29921,0
28592,23935,1
27234,26665,1
26577,27209,0
23459,29974,0
27908,28812,1
23789,29862,0
27541,28792,1
22895,26848,0
26726,24250,1
29534,22665,1
26889,25013,0
24650,30430,0
30534,27476,1
27124,25733,1
29414,26122,1
27676,23743,1
24971,24130,1
31563,27246,1
26633,26716,1
31541,27161,0
33583,26173,1
31696,24806,1
26202,27369,1
31236,23541,1
27845,26583,1
32495,24722,1
28985,27269,0
26587,26868,0
28324,25147,1
26516,25302,1
25971,31939,0
28284,27179,0
34639,23052,1
26085,27522,1
25612,27041,1
29541,26689,1
25158,27317,0
24746,25483,0
29660,24695,1
26588,32845,0
26844,24722,1
26549,30460,0
30350,24692,1
28995,22210,1
27130,27245,0
27034,28679,0
28022,32993,0
29974,24395,1
28224,24892,0
26633,25837,1
27986,25367,1
27329,27210,0
24823,28610,0
26323,30196,1
29691,25962,1
25365,25006,1
25192,26415,0
28371,30233,1
25343,26415,0
25219,28742,0
24652,31271,0
28931,27850,0
32408,26070,1
26913,31089,0
25398,28143,0
29664,31671,0
27747,28770,0
24405,25759,0
29861,23738,0
27218,33278,1
33133,22332,1
25020,29533,0
28653,27334,0
26376,29402,0
28612,27258,1
30566,24630,1
24917,30980,0
24654,26828,0
29091,24790,1
24582,23722,0
29804,30825,1
33490,29407,1
26280,28853,0
24770,24932,1
26481,26438,0
26199,26983,0
25603,28888,0
25426,30110,0
26808,27237,0
25646,28089,0
31816,25462,1
28112,28935,0
26702,24278,1
23978,35106,0
34708,26571,1
27833,25764,1
26577,29574,0
31268,27232,1
26986,25653,1
29402,28382,1
25229,29484,0
31246,28373,1
27745,27358,1
31418,27965,1
24936,26219,1
31440,26872,1
26779,28449,0
29046,28305,1
26302,30863,0
27300,26936,0
22569,32036,0
23929,27493,0
28457,29720,0
26408,28040,0
27643,24170,1
26673,26543,0
24643,29523,0
30754,25248,0
29025,24182,1
26541,30997,0
32780,29166,1
22854,36695,0
28743,27714,0
34701,25754,1
25884,28979,1
27764,26880,1
23706,27730,0
27642,24175,1
29347,25918,1
27280,27737,0
27479,28666,0
26946,28781,1
30024,30798,1
27848,27643,0
24590,28676,0
33383,27576,1
25151,24258,0
33591,25823,1
30372,25980,0
25799,24426,0
26711,28361,1
29294,22057,1
27381,24451,1
24866,25805,0
26084,25237,0
29505,26527,1
28098,29853,0
27439,26874,1
26637,27491,0
25434,27508,0
27516,23565,1
28297,32390,0
27447,29894,0
27381,27076,1
25803,27639,0
28180,27329,1
30192,27335,0
30171,29046,0
31212,26058,1
28614,27834,1
25320,29040,0
29927,28225,1
29186,28037,1
30759,27472,1
30840,26963,1
27494,28751,0
23064,30357,0
27694,29385,0
26316,33294,0
26800,28329,1
26033,26689,1
28203,26866,1
24757,27342,0
27373,25407,0
30796,27289,0
26120,28961,0
25972,27986,0
26822,22468,1
24775,30902,0
24692,27595,0
23174,24954,0
25057,29948,0
27754,23626,0
26913,24400,1
24690,25574,1
27763,29640,0
26554,24443,0
21192,28353,0
25337,27770,0
27539,26777,1
29751,27873,1
28325,27620,1
25392,26856,0
24942,32399,0
24775,27392,0
27525,27303,0
32103,22091,1
27108,27312,0
25348,29436,0
29430,29573,1
27909,25797,1
26502,28519,0
27584,24938,1
25857,27909,0
33431,23657,1
25789,22484,0
29020,30545,1
26900,25141,0
25859,27138,0
25996,24668,1
31114,23028,1
26430,28596,0
23132,30005,0
22660,22395,1
29064,24010,1
29145,26158,0
24005,28592,0
30309,26380,1
28024,26761,1
31346,27913,0
23689,29799,0
28124,29743,1
30236,27532,1
31037,27964,1
35893,26770,1
30931,27486,1
32898,27507,1
31127,24707,1
22007,28061,0
26412,31683,1
26559,24681,1
28371,28167,0
29475,33192,0
28067,27247,0
29740,31552,1
33047,26795,1
26780,24477,1
30367,25377,1
26851,24672,1
30655,26341,1
27879,28741,1
28150,25003,1
26475,26268,0
27925,24306,1
24998,25036,1
22911,28905,0
27268,26947,0
24457,25533,0
25316,24201,0
26489,26554,0
27841,29142,0
27394,23852,0
30782,24292,1
28349,28868,0
26602,29974,0
29888,23048,1
29774,30350,0
29929,26032,1
29058,22650,1
23554,23570,0
24130,27967,1
26653,26529,0
28668,30318,0
27553,22403,0
31849,26295,0
33938,26847,0
23910,27913,0
24942,25166,0
24858,24962,0
28814,30665,1
28799,24051,1
28593,26344,0
28603,29400,1
29118,27585,1
32899,26189,1
27370,27263,1
34823,27203,1
26875,28749,0
29590,26320,1
26310,31747,0
37649,20701,1
24393,29605,1
26656,30708,0
25128,26593,0
27596,26362,1
24843,26776,0
31925,26266,1
30322,30797,0
30965,25176,1
28954,22040,1
23385,30716,0
23550,26655,0
25573,27322,0
28935,29552,1
25646,28745,0
23759,28604,0
32252,22808,1
26326,25689,0
24158,28434,0
23864,30397,0
27415,25181,1
29631,23794,1
29018,29908,0
30520,26227,1
25149,28162,0
28595,26316,0
26706,28989,1
27836,27399,1
26118,28374,1
25590,25757,0
28811,23804,1
28230,27038,0
24707,29359,0
25302,30748,0
26225,26170,1
25993,24908,0
25907,28807,0
26090,25743,1
32420,26760,1
26519,27199,0
27598,24751,1
24788,29413,0
26522,26997,1
28931,25924,1
27463,29238,0
29266,29007,0
27710,28174,1
26440,23527,1
31342,26071,1
25920,29593,0
28901,30894,0
33433,25753,1
25074,25658,0
24935,22811,1
28957,34968,0
26379,29957,0
28176,23859,1
29496,22893,1
25424,26400,1
21172,29540,0
23092,28329,0
30186,26546,1
24282,26838,0
26026,26169,1
27023,23491,0
22582,28797,0
29112,27147,1
32468,27270,1
28743,22685,1
23796,26274,0
27949,26187,0
27389,32012,0
27913,25014,1
30679,22254,1
24939,29994,1
29499,25067,1
24314,30421,0
25767,32748,0
23767,25178,0
26647,26517,1
25557,24327,0
24531,30249,0
24673,25252,0
28443,29679,1
31781,29270,1
27561,27207,1
37756,21388,1
27332,27054,0
31410,24205,1
25672,25300,1
25277,27762,1
28961,27472,1
24597,28098,0
28716,26865,1
32714,27755,1
27112,28180,0
26353,26298,0
26546,32715,0
27737,26596,1
30613,27330,1
25819,26705,1
32823,26532,1
26078,24111,1
24602,25750,0
30232,26746,0
30703,24216,1
24748,28842,0
28373,23304,0
33219,24694,1
28186,23000,1
22703,29294,0
25120,29419,0
27287,28885,0
28617,30008,0
26565,26460,0
25247,27364,0
27722,26621,1
27748,27443,1
26320,26322,0
30119,23267,1
26296,26842,1
29257,26863,0
25216,32835,0
31981,25161,1
28272,25632,1
24911,29429,0
27069,25017,1
26183,31542,1
32915,25052,1
30892,23609,1
25793,23577,1
23479,31329,0
30062,27788,1
25480,28855,0
29301,32711,0
30441,24798,1
27174,26344,0
26476,26441,1
24785,29233,0
26267,27141,1
24830,30159,0
26672,27763,0
29869,28911,0
27542,25695,0
23617,23077,1
25507,27167,0
28139,30323,1
30902,25412,1
27647,29580,0
29544,25433,1
27791,26514,1
25162,29973,0
28093,22494,0
27624,28333,0
23088,32288,0
26695,26230,1
29065,25724,1
26371,28672,1
30772,28384,1
33768,25340,1
28269,27797,0
28406,27646,1
29879,26371,1
26330,32136,0
28601,30169,1
26207,31120,1
28592,22723,1
27963,27086,1
26146,26062,1
27311,26019,0
24022,28684,0
27271,30099,0
31616,24040,1
23883,28478,0
25851,27954,0
28829,23175,1
25031,29284,0
29530,29071,0
29097,26445,1
27966,26732,0
27855,25698,1
26992,28489,0
26588,24151,1
24960,31090,0
26963,24141,1
33227,28243,1
24200,25147,1
28541,25642,0
29112,30355,0
28450,28950,1
31827,26422,1
30170,27419,1
27010,30894,1
22986,29182,0
24651,27695,1
30519,23145,1
28333,31087,0
25635,26277,1
22802,29150,0
24328,27414,0
28347,28303,1
27320,28957,0
30909,29064,1
30764,30227,0
27331,31202,1
20779,27855,0
28509,26288,1
31406,28950,0
21718,33151,0
27220,29601,0
29142,30348,0
28612,27563,0
31064,29322,0
28422,26090,0
26128,27397,0
27187,29121,1
25871,27303,1
25287,27377,0
33055,22915,1
29074,27831,0
33014,19629,1
25141,33330,0
29722,24709,0
26350,31911,0
25410,29547,0
26312,26994,0
28434,27951,0
27913,23251,1
23738,32876,0
30760,27982,1
25241,30070,0
30202,23451,1
28846,29104,0
25950,27570,0
26060,26880,1
27847,26838,1
28347,26599,0
26700,23977,1
29344,25283,0
25803,28624,0
26351,26676,1
27531,22774,1
27203,25474,1
25452,29824,1
28332,27279,1
30149,24605,1
26906,22600,1
26166,30312,1
27600,22872,1
22125,29455,0
23110,25744,0
25129,28213,0
23327,25314,0
27209,31877,0
27008,28418,0
30636,26190,0
27558,28325,1
28517,29044,0
30263,28521,1
27256,23667,1
22437,29785,0
28745,22129,1
26904,31080,1
31291,28875,1
28330,28367,0
28514,25653,1
